,ID,E_Brent,D_caso,D_tal,C_Gas,C_Perfo,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,LE_year_b,lc_b,dc_b,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
1458,1458,50,Alto,2,7,650000,-9049.4109,223447.9858,214398.5749,3.8995999611464067,134800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,3.7516,124687.3052,85437.6113,109726.0356,543208.2231,8958.696
1459,1459,55,Alto,2,7,650000,-7797.0249,274650.2987,266853.2738,4.759483904041453,134800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,3.7516,124687.3052,85437.6113,131990.4871,617927.3734,8958.696
1460,1460,60,Alto,2,7,650000,-6544.6388,325852.6115,319307.9727,5.619367846936498,134800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,3.7516,124687.3052,85437.6113,154254.9386,692646.5238,8958.696
1461,1461,65,Alto,2,7,650000,-5292.2528,377049.1166,371756.8638,6.479251789831544,134800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,3.7516,124687.3052,85437.6113,176525.1979,767365.6741,8958.696
1462,1462,70,Alto,2,7,650000,-4039.8668,428690.6319,424650.7651,7.348996647545541,134800,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,3.7335,125900.485,85437.6113,199192.9437,843326.0742,8144.2691
1463,1463,40,Alto,2,7,700000,-11554.183,115765.8484,104211.6654,1.96719555360343,144400,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.0531,123307.4737,91342.9782,63923.6951,392640.3779,9854.5656
1464,1464,45,Alto,2,7,700000,-10301.797,166859.5451,156557.7481,2.7691445755308886,144400,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.0531,123307.4737,91342.9782,86082.4279,467145.1935,9854.5656
1465,1465,50,Alto,2,7,700000,-9049.4109,218673.9894,209624.5785,3.5828542372255754,144400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.0187,124687.3052,91342.9782,108594.6652,543208.2231,8958.696
1466,1466,55,Alto,2,7,700000,-7797.0249,269876.3022,262079.2774,4.387149742223953,144400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.0187,124687.3052,91342.9782,130859.1167,617927.3734,8958.696
1467,1467,60,Alto,2,7,700000,-6544.6388,321078.6151,314533.9762,5.191445247222332,144400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.0187,124687.3052,91342.9782,153123.5681,692646.5238,8958.696
1468,1468,65,Alto,2,7,700000,-5292.2528,372275.1201,366982.8673,5.995740752220709,144400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.0187,124687.3052,91342.9782,175393.8274,767365.6741,8958.696
1469,1469,70,Alto,2,7,700000,-4039.8668,423914.7346,419874.8678,6.8092596989749055,144400,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,3.9994,125900.485,91342.9782,198063.4741,843326.0742,8144.2691
1470,1470,40,Alto,2,7,750000,-11554.183,110995.8871,99441.7041,1.7870205717677186,154000,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.3225,123307.4737,97248.3451,62788.2894,392640.3779,9854.5656
1471,1471,45,Alto,2,7,750000,-10301.797,162089.5838,151787.7868,2.540274412565677,154000,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.3225,123307.4737,97248.3451,84947.0223,467145.1935,9854.5656
1472,1472,50,Alto,2,7,750000,-9049.4109,213899.993,204850.582,3.304574774816601,154000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.2859,124687.3052,97248.3451,107463.2947,543208.2231,8958.696
1473,1473,55,Alto,2,7,750000,-7797.0249,265102.3058,257305.2809,4.060032617785781,154000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.2859,124687.3052,97248.3451,129727.7462,617927.3734,8958.696
1474,1474,60,Alto,2,7,750000,-6544.6388,316304.6186,309759.9798,4.815490460754961,154000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.2859,124687.3052,97248.3451,151992.1977,692646.5238,8958.696
1475,1475,65,Alto,2,7,750000,-5292.2528,367501.1237,362208.8709,5.570948303724142,154000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.2859,124687.3052,97248.3451,174262.4569,767365.6741,8958.696
1476,1476,70,Alto,2,7,750000,-4039.8668,419138.8373,415098.9706,6.335069531444698,154000,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,4.2653,125900.485,97248.3451,196934.0045,843326.0742,8144.2691
1477,1477,40,Alto,2,7,800000,-11554.183,106225.9258,94671.7428,1.6274580692337293,163600,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.592,123307.4737,103153.712,61652.8838,392640.3779,9854.5656
1478,1478,45,Alto,2,7,800000,-10301.797,157319.6225,147017.8256,2.3375849621309497,163600,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.592,123307.4737,103153.712,83811.6166,467145.1935,9854.5656
1479,1479,50,Alto,2,7,800000,-9049.4109,209125.9965,200076.5856,3.0581259167054475,163600,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.5531,124687.3052,103153.712,106331.9243,543208.2231,8958.696
1480,1480,55,Alto,2,7,800000,-7797.0249,260328.3094,252531.2845,3.7703306233873684,163600,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.5531,124687.3052,103153.712,128596.3758,617927.3734,8958.696
1481,1481,60,Alto,2,7,800000,-6544.6388,311530.6222,304985.9834,4.4825353300692905,163600,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.5531,124687.3052,103153.712,150860.8272,692646.5238,8958.696
1482,1482,65,Alto,2,7,800000,-5292.2528,362727.1273,357434.8744,5.19474003675121,163600,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.5531,124687.3052,103153.712,173131.0865,767365.6741,8958.696
1483,1483,70,Alto,2,7,800000,-4039.8668,414362.9401,410323.0733,5.915112113000008,163600,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,4.5312,125900.485,103153.712,195804.5348,843326.0742,8144.2691
1484,1484,40,Alto,2,7,850000,-11554.183,101455.9646,89901.7816,1.4851909772160492,173200,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.8614,123307.4737,109059.0788,60517.4782,392640.3779,9854.5656
1485,1485,45,Alto,2,7,850000,-10301.797,152549.6613,142247.8643,2.156868046599776,173200,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.8614,123307.4737,109059.0788,82676.211,467145.1935,9854.5656
1486,1486,50,Alto,2,7,850000,-9049.4109,204352.0001,195302.5892,2.8383953082487716,173200,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.8203,124687.3052,109059.0788,105200.5538,543208.2231,8958.696
1487,1487,55,Alto,2,7,850000,-7797.0249,255554.3129,247757.288,3.5120376881813473,173200,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.8203,124687.3052,109059.0788,127465.0053,617927.3734,8958.696
1488,1488,60,Alto,2,7,850000,-6544.6388,306756.6258,300211.9869,4.185680068113925,173200,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.8203,124687.3052,109059.0788,149729.4568,692646.5238,8958.696
1489,1489,65,Alto,2,7,850000,-5292.2528,357953.1308,352660.878,4.859322448046502,173200,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.8203,124687.3052,109059.0788,171999.716,767365.6741,8958.696
1490,1490,70,Alto,2,7,850000,-4039.8668,409587.0428,405547.176,5.54068997528743,173200,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,4.7971,125900.485,109059.0788,194675.0652,843326.0742,8144.2691
1491,1491,40,Alto,2,7,900000,-11554.183,96686.0033,85131.8203,1.357538672059724,182800,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,5.1309,123307.4737,114964.4457,59382.0726,392640.3779,9854.5656
1492,1492,45,Alto,2,7,900000,-10301.797,147779.7,137477.903,1.9947157841114955,182800,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,5.1309,123307.4737,114964.4457,81540.8054,467145.1935,9854.5656
1493,1493,50,Alto,2,7,900000,-9049.4109,199578.0037,190528.5927,2.641237144086599,182800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.0874,124687.3052,114964.4457,104069.1834,543208.2231,8958.696
1494,1494,55,Alto,2,7,900000,-7797.0249,250780.3165,242983.2916,3.2802786206624566,182800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.0874,124687.3052,114964.4457,126333.6348,617927.3734,8958.696
1495,1495,60,Alto,2,7,900000,-6544.6388,301982.6293,295437.9905,3.9193200972383146,182800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.0874,124687.3052,114964.4457,148598.0863,692646.5238,8958.696
1496,1496,65,Alto,2,7,900000,-5292.2528,353179.1344,347886.8816,4.558361573814173,182800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.0874,124687.3052,114964.4457,170868.3456,767365.6741,8958.696
1497,1497,70,Alto,2,7,900000,-4039.8668,404811.1455,400771.2788,5.204731403964206,182800,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,5.063,125900.485,114964.4457,193545.5956,843326.0742,8144.2691
1498,1498,40,Alto,2,7,950000,-11554.183,91916.042,80361.859,1.2423488790034176,192400,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,5.4003,123307.4737,120869.8126,58246.667,392640.3779,9854.5656
1499,1499,45,Alto,2,7,950000,-10301.797,143009.7387,132707.9417,1.8483919791103085,192400,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,5.4003,123307.4737,120869.8126,80405.3998,467145.1935,9854.5656
1500,1500,50,Alto,2,7,950000,-9049.4109,194804.0072,185754.5963,2.46332274462845,192400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.3546,124687.3052,120869.8126,102937.8129,543208.2231,8958.696
1501,1501,55,Alto,2,7,950000,-7797.0249,246006.3201,238209.2952,3.0711391119078977,192400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.3546,124687.3052,120869.8126,125202.2644,617927.3734,8958.696
1502,1502,60,Alto,2,7,950000,-6544.6388,297208.6329,290663.9941,3.6789554791873456,192400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.3546,124687.3052,120869.8126,147466.7159,692646.5238,8958.696
1503,1503,65,Alto,2,7,950000,-5292.2528,348405.1379,343112.8851,4.286771846466795,192400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.3546,124687.3052,120869.8126,169736.9751,767365.6741,8958.696
1504,1504,70,Alto,2,7,950000,-4039.8668,400035.2483,395995.3815,4.901558486272937,192400,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,5.3289,125900.485,120869.8126,192416.126,843326.0742,8144.2691
1505,1505,40,Alto,2,7,1000000,-11554.183,87135.1727,75580.9897,1.137900549127289,202000,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,5.6698,123307.4737,126775.1795,57122.1695,392640.3779,9854.5656
1506,1506,45,Alto,2,7,1000000,-10301.797,138239.7774,127937.9805,1.7157150197241726,202000,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,5.6698,123307.4737,126775.1795,79269.9942,467145.1935,9854.5656
1507,1507,50,Alto,2,7,1000000,-9049.4109,190030.0108,180980.5999,2.302003180861445,202000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.6218,124687.3052,126775.1795,101806.4425,543208.2231,8958.696
1508,1508,55,Alto,2,7,1000000,-7797.0249,241232.3236,233435.2987,2.8815083223567477,202000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.6218,124687.3052,126775.1795,124070.8939,617927.3734,8958.696
1509,1509,60,Alto,2,7,1000000,-6544.6388,292434.6365,285889.9976,3.4610134638520496,202000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.6218,124687.3052,126775.1795,146335.3454,692646.5238,8958.696
1510,1510,65,Alto,2,7,1000000,-5292.2528,343631.1415,338338.8887,4.040518605347351,202000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.6218,124687.3052,126775.1795,168605.6047,767365.6741,8958.696
1511,1511,70,Alto,2,7,1000000,-4039.8668,395259.351,391219.4842,4.626669353944223,202000,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,5.5948,125900.485,126775.1795,191286.6564,843326.0742,8144.2691
1512,1512,40,Alto,2,8,650000,-11639.558,119623.2894,107983.7314,2.1567239932485904,134800,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,3.7836,124721.5745,85437.6113,64642.8951,392640.3779,9854.5656
1513,1513,45,Alto,2,8,650000,-10387.1719,170716.9861,160329.8141,3.0140992771962467,134800,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,3.7836,124721.5745,85437.6113,86801.628,467145.1935,9854.5656
1514,1514,50,Alto,2,8,650000,-9134.7859,222533.1425,213398.3566,3.8839916887977397,134800,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,3.7516,126106.2198,85437.6113,109307.3394,543208.2231,8958.696
1515,1515,55,Alto,2,8,650000,-7882.3999,273735.4554,265853.0555,4.743875631692786,134800,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,3.7516,126106.2198,85437.6113,131571.7909,617927.3734,8958.696
1516,1516,60,Alto,2,8,650000,-6630.0138,324937.7682,318307.7544,5.603759574587833,134800,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,3.7516,126106.2198,85437.6113,153836.2423,692646.5238,8958.696
1517,1517,65,Alto,2,8,650000,-5377.6278,376138.7184,370761.0906,6.463643517482879,134800,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,3.7516,126106.2198,85437.6113,176102.0565,767365.6741,8958.696
1518,1518,70,Alto,2,8,650000,-4125.2417,427779.2908,423654.0491,7.333360436910742,134800,851042.4105,920155.8233,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.6228,3.7335,127321.7866,85437.6113,198768.3582,843326.0742,8144.2691
1519,1519,40,Alto,2,8,700000,-11639.558,114853.3281,103213.7701,1.9526490004230435,144400,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,4.0531,124721.5745,91342.9782,63507.4895,392640.3779,9854.5656
1520,1520,45,Alto,2,8,700000,-10387.1719,165947.0248,155559.8529,2.7545980223505024,144400,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,4.0531,124721.5745,91342.9782,85666.2223,467145.1935,9854.5656
1521,1521,50,Alto,2,8,700000,-9134.7859,217759.1461,208624.3602,3.5682549841582856,144400,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.0187,126106.2198,91342.9782,108175.9689,543208.2231,8958.696
1522,1522,55,Alto,2,8,700000,-7882.3999,268961.4589,261079.0591,4.372550489156665,144400,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.0187,126106.2198,91342.9782,130440.4204,617927.3734,8958.696
1523,1523,60,Alto,2,8,700000,-6630.0138,320163.7718,313533.7579,5.176845994155044,144400,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.0187,126106.2198,91342.9782,152704.8719,692646.5238,8958.696
1524,1524,65,Alto,2,8,700000,-5377.6278,371364.7219,365987.0942,5.981141499153424,144400,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.0187,126106.2198,91342.9782,174970.686,767365.6741,8958.696
1525,1525,70,Alto,2,8,700000,-4125.2417,423003.3936,418878.1518,6.7946343137322955,144400,851042.4105,920155.8233,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.6228,3.9994,127321.7866,91342.9782,197638.8886,843326.0742,8144.2691
1526,1526,40,Alto,2,8,750000,-11639.558,110083.3668,98443.8089,1.7733573004700467,154000,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,4.3225,124721.5745,97248.3451,62372.0839,392640.3779,9854.5656
1527,1527,45,Alto,2,8,750000,-10387.1719,161177.0635,150789.8916,2.5266111412680052,154000,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,4.3225,124721.5745,97248.3451,84530.8167,467145.1935,9854.5656
1528,1528,50,Alto,2,8,750000,-9134.7859,212985.1496,203850.3637,3.2908620036241283,154000,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.2859,126106.2198,97248.3451,107044.5985,543208.2231,8958.696
1529,1529,55,Alto,2,8,750000,-7882.3999,264187.4625,256305.0626,4.04631984659331,154000,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.2859,126106.2198,97248.3451,129309.05,617927.3734,8958.696
1530,1530,60,Alto,2,8,750000,-6630.0138,315389.7753,308759.7615,4.801777689562491,154000,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.2859,126106.2198,97248.3451,151573.5014,692646.5238,8958.696
1531,1531,65,Alto,2,8,750000,-5377.6278,366590.7255,361213.0977,5.557235532531673,154000,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.2859,126106.2198,97248.3451,173839.3156,767365.6741,8958.696
1532,1532,70,Alto,2,8,750000,-4125.2417,418227.4963,414102.2545,6.321332214849849,154000,851042.4105,920155.8233,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.6228,4.2653,127321.7866,97248.3451,196509.4189,843326.0742,8144.2691
1533,1533,40,Alto,2,8,800000,-11639.558,105313.4056,93673.8476,1.6145770776371258,163600,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,4.592,124721.5745,103153.712,61236.6783,392640.3779,9854.5656
1534,1534,45,Alto,2,8,800000,-10387.1719,156407.1023,146019.9303,2.3247039705343466,163600,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,4.592,124721.5745,103153.712,83395.4111,467145.1935,9854.5656
1535,1535,50,Alto,2,8,800000,-9134.7859,208211.1532,199076.3673,3.045198259291044,163600,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.5531,126106.2198,103153.712,105913.228,543208.2231,8958.696
1536,1536,55,Alto,2,8,800000,-7882.3999,259413.466,251531.0662,3.7574029659729646,163600,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.5531,126106.2198,103153.712,128177.6795,617927.3734,8958.696
1537,1537,60,Alto,2,8,800000,-6630.0138,310615.7789,303985.7651,4.469607672654887,163600,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.5531,126106.2198,103153.712,150442.131,692646.5238,8958.696
1538,1538,65,Alto,2,8,800000,-5377.6278,361816.7291,356439.1013,5.181812379336809,163600,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.5531,126106.2198,103153.712,172707.9451,767365.6741,8958.696
1539,1539,70,Alto,2,8,800000,-4125.2417,413451.599,409326.3573,5.902161315510664,163600,851042.4105,920155.8233,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.6228,4.5312,127321.7866,103153.712,195379.9493,843326.0742,8144.2691
1540,1540,40,Alto,2,8,850000,-11639.558,100543.4443,88903.8863,1.4730074269620026,173200,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,4.8614,124721.5745,109059.0788,60101.2727,392640.3779,9854.5656
1541,1541,45,Alto,2,8,850000,-10387.1719,151637.141,141249.969,2.1446844963457297,173200,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,4.8614,124721.5745,109059.0788,82260.0055,467145.1935,9854.5656
1542,1542,50,Alto,2,8,850000,-9134.7859,203437.1568,194302.3709,2.8261676188978195,173200,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.8203,126106.2198,109059.0788,104781.8576,543208.2231,8958.696
1543,1543,55,Alto,2,8,850000,-7882.3999,254639.4696,246757.0697,3.499809998830397,173200,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.8203,126106.2198,109059.0788,127046.3091,617927.3734,8958.696
1544,1544,60,Alto,2,8,850000,-6630.0138,305841.7824,299211.7686,4.173452378762974,173200,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.8203,126106.2198,109059.0788,149310.7605,692646.5238,8958.696
1545,1545,65,Alto,2,8,850000,-5377.6278,357042.7326,351665.1048,4.847094758695551,173200,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,4.8203,126106.2198,109059.0788,171576.5747,767365.6741,8958.696
1546,1546,70,Alto,2,8,850000,-4125.2417,408675.7017,404550.46,5.528440398780991,173200,851042.4105,920155.8233,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.6228,4.7971,127321.7866,109059.0788,194250.4797,843326.0742,8144.2691
1547,1547,40,Alto,2,8,900000,-11639.558,95773.483,84133.925,1.3459809165262002,182800,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,5.1309,124721.5745,114964.4457,58965.8671,392640.3779,9854.5656
1548,1548,45,Alto,2,8,900000,-10387.1719,146867.1797,136480.0078,1.9831580285779717,182800,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,5.1309,124721.5745,114964.4457,81124.5999,467145.1935,9854.5656
1549,1549,50,Alto,2,8,900000,-9134.7859,198663.1603,189528.3744,2.6296375166125596,182800,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,5.0874,126106.2198,114964.4457,103650.4871,543208.2231,8958.696
1550,1550,55,Alto,2,8,900000,-7882.3999,249865.4732,241983.0733,3.268678993188418,182800,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,5.0874,126106.2198,114964.4457,125914.9386,617927.3734,8958.696
1551,1551,60,Alto,2,8,900000,-6630.0138,301067.786,294437.7722,3.907720469764276,182800,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,5.0874,126106.2198,114964.4457,148179.3901,692646.5238,8958.696
1552,1552,65,Alto,2,8,900000,-5377.6278,352268.7362,346891.1084,4.5467619463401325,182800,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,5.0874,126106.2198,114964.4457,170445.2042,767365.6741,8958.696
1553,1553,70,Alto,2,8,900000,-4125.2417,403899.8045,399774.5627,5.193111013544458,182800,851042.4105,920155.8233,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.6228,5.063,127321.7866,114964.4457,193121.0101,843326.0742,8144.2691
1554,1554,40,Alto,2,8,950000,-11639.558,91002.5801,79363.0221,1.2313558633075792,192400,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,5.4003,124721.5745,120869.8126,57831.4031,392640.3779,9854.5656
1555,1555,45,Alto,2,8,950000,-10387.1719,142097.2184,131710.0465,1.8373989634144696,192400,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,5.4003,124721.5745,120869.8126,79989.1943,467145.1935,9854.5656
1556,1556,50,Alto,2,8,950000,-9134.7859,193889.1639,184754.378,2.452289902956195,192400,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,5.3546,126106.2198,120869.8126,102519.1167,543208.2231,8958.696
1557,1557,55,Alto,2,8,950000,-7882.3999,245091.4767,237209.0769,3.060106270235644,192400,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,5.3546,126106.2198,120869.8126,124783.5681,617927.3734,8958.696
1558,1558,60,Alto,2,8,950000,-6630.0138,296293.7896,289663.7757,3.667922637515092,192400,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,5.3546,126106.2198,120869.8126,147048.0196,692646.5238,8958.696
1559,1559,65,Alto,2,8,950000,-5377.6278,347494.7398,342117.112,4.2757390047945405,192400,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,5.3546,126106.2198,120869.8126,169313.8338,767365.6741,8958.696
1560,1560,70,Alto,2,8,950000,-4125.2417,399123.9072,394998.6655,4.890505896182627,192400,851042.4105,920155.8233,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.6228,5.3289,127321.7866,120869.8126,191991.5405,843326.0742,8144.2691
1561,1561,40,Alto,2,8,1000000,-11639.558,86218.8907,74579.3327,1.1274195725376148,202000,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,5.6698,124721.5745,126775.1795,56709.7256,392640.3779,9854.5656
1562,1562,45,Alto,2,8,1000000,-10387.1719,137327.2572,126940.0852,1.7052340431344977,202000,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,5.6698,124721.5745,126775.1795,78853.7887,467145.1935,9854.5656
1563,1563,50,Alto,2,8,1000000,-9134.7859,189115.1675,179980.3816,2.291484233332947,202000,851042.4105,920155.8233,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.4209,5.6218,126106.2198,126775.1795,101387.7462,543208.2231,8958.696
