,ID,E_Brent,D_caso,D_tal,C_Gas,C_Perfo,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,LE_year_b,lc_b,dc_b,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
1408,1408,45,Alto,2,6,700000,-7642.073,165660.7357,158018.6627,2.7605768266121054,144400,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,4.0531,121893.3729,91342.9782,86498.6334,467145.1935,9391.5463
1409,1409,50,Alto,2,6,700000,-6389.687,217435.4104,211045.7234,3.573878368392287,144400,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.0187,123268.3907,91342.9782,109013.3614,543208.2231,8537.7694
1410,1410,55,Alto,2,6,700000,-5137.3009,268637.7232,263500.4223,4.378173873390667,144400,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.0187,123268.3907,91342.9782,131277.8129,617927.3734,8537.7694
1411,1411,60,Alto,2,6,700000,-3884.9149,319840.0361,315955.1212,5.182469378389045,144400,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.0187,123268.3907,91342.9782,153542.2644,692646.5238,8537.7694
1412,1412,65,Alto,2,6,700000,-2632.5288,371032.096,368399.5671,5.986764883387424,144400,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.0187,123268.3907,91342.9782,175816.9688,767365.6741,8537.7694
1413,1413,70,Alto,2,6,700000,-1380.1428,422634.3872,421254.2444,6.799891035224753,144400,850236.7315,913762.3066,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.4459,3.9994,124479.1835,91342.9782,198488.0596,843326.0742,7761.6085
1414,1414,40,Alto,2,6,750000,-8894.459,109797.0777,100902.6187,1.7789730655003564,154000,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,4.3225,121893.3729,97248.3451,63204.495,392640.3779,9391.5463
1415,1415,45,Alto,2,6,750000,-7642.073,160890.7744,153248.7014,2.532226906298314,154000,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,4.3225,121893.3729,97248.3451,85363.2278,467145.1935,9391.5463
1416,1416,50,Alto,2,6,750000,-6389.687,212661.4139,206271.727,3.296143930101654,154000,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.2859,123268.3907,97248.3451,107881.991,543208.2231,8537.7694
1417,1417,55,Alto,2,6,750000,-5137.3009,263863.7268,258726.4259,4.051601773070836,154000,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.2859,123268.3907,97248.3451,130146.4425,617927.3734,8537.7694
1418,1418,60,Alto,2,6,750000,-3884.9149,315066.0396,311181.1247,4.807059616040017,154000,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.2859,123268.3907,97248.3451,152410.8939,692646.5238,8537.7694
1419,1419,65,Alto,2,6,750000,-2632.5288,366258.0995,363625.5707,5.5625174590091975,154000,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.2859,123268.3907,97248.3451,174685.5983,767365.6741,8537.7694
1420,1420,70,Alto,2,6,750000,-1380.1428,417858.49,416478.3472,6.326269742729965,154000,850236.7315,913762.3066,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.4459,4.2653,124479.1835,97248.3451,197358.59,843326.0742,7761.6085
1421,1421,40,Alto,2,6,800000,-8894.459,105027.1164,96132.6574,1.6198713165194532,163600,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,4.592,121893.3729,103153.712,62069.0894,392640.3779,9391.5463
1422,1422,45,Alto,2,6,800000,-7642.073,156120.8131,148478.7401,2.3299982094166722,163600,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,4.592,121893.3729,103153.712,84227.8222,467145.1935,9391.5463
1423,1423,50,Alto,2,6,800000,-6389.687,207887.4175,201497.7305,3.0501777732806747,163600,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.5531,123268.3907,103153.712,106750.6205,543208.2231,8537.7694
1424,1424,55,Alto,2,6,800000,-5137.3009,259089.7303,253952.4294,3.762382479962596,163600,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.5531,123268.3907,103153.712,129015.072,617927.3734,8537.7694
1425,1425,60,Alto,2,6,800000,-3884.9149,310292.0432,306407.1283,4.474587186644518,163600,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.5531,123268.3907,103153.712,151279.5235,692646.5238,8537.7694
1426,1426,65,Alto,2,6,800000,-2632.5288,361484.1031,358851.5742,5.186791893326438,163600,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.5531,123268.3907,103153.712,173554.2279,767365.6741,8537.7694
1427,1427,70,Alto,2,6,800000,-1380.1428,413082.5927,411702.4499,5.906816149169907,163600,850236.7315,913762.3066,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.4459,4.5312,124479.1835,103153.712,196229.1204,843326.0742,7761.6085
1428,1428,40,Alto,2,6,850000,-8894.459,100257.1551,91362.6961,1.4780150092584439,173200,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,4.8614,121893.3729,109059.0788,60933.6838,392640.3779,9391.5463
1429,1429,45,Alto,2,6,850000,-7642.073,151350.8518,143708.7788,2.149692078642171,173200,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,4.8614,121893.3729,109059.0788,83092.4166,467145.1935,9391.5463
1430,1430,50,Alto,2,6,850000,-6389.687,203113.4211,196723.7341,2.830877517082164,173200,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.8203,123268.3907,109059.0788,105619.2501,543208.2231,8537.7694
1431,1431,55,Alto,2,6,850000,-5137.3009,254315.7339,249178.433,3.5045198970147404,173200,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.8203,123268.3907,109059.0788,127883.7015,617927.3734,8537.7694
1432,1432,60,Alto,2,6,850000,-3884.9149,305518.0467,301633.1319,4.178162276947318,173200,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.8203,123268.3907,109059.0788,150148.153,692646.5238,8537.7694
1433,1433,65,Alto,2,6,850000,-2632.5288,356710.1066,354077.5778,4.851804656879894,173200,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,4.8203,123268.3907,109059.0788,172422.8574,767365.6741,8537.7694
1434,1434,70,Alto,2,6,850000,-1380.1428,408306.6954,406926.5526,5.5328431964527605,173200,850236.7315,913762.3066,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.4459,4.7971,124479.1835,109059.0788,195099.6507,843326.0742,7761.6085
1435,1435,40,Alto,2,6,900000,-8894.459,95487.1939,86592.7348,1.3507312898401729,182800,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,5.1309,121893.3729,114964.4457,59798.2781,392640.3779,9391.5463
1436,1436,45,Alto,2,6,900000,-7642.073,146580.8906,138938.8176,1.9879084018919442,182800,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,5.1309,121893.3729,114964.4457,81957.011,467145.1935,9391.5463
1437,1437,50,Alto,2,6,900000,-6389.687,198339.4246,191949.7377,2.634105496032956,182800,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,5.0874,123268.3907,114964.4457,104487.8796,543208.2231,8537.7694
1438,1438,55,Alto,2,6,900000,-5137.3009,249541.7375,244404.4366,3.2731469726088136,182800,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,5.0874,123268.3907,114964.4457,126752.3311,617927.3734,8537.7694
1439,1439,60,Alto,2,6,900000,-3884.9149,300744.0503,296859.1354,3.9121884491846712,182800,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,5.0874,123268.3907,114964.4457,149016.7826,692646.5238,8537.7694
1440,1440,65,Alto,2,6,900000,-2632.5288,351936.1102,349303.5814,4.551229925760528,182800,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,5.0874,123268.3907,114964.4457,171291.487,767365.6741,8537.7694
1441,1441,70,Alto,2,6,900000,-1380.1428,403530.7982,402150.6554,5.197287666333902,182800,850236.7315,913762.3066,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.4459,5.063,124479.1835,114964.4457,193970.1811,843326.0742,7761.6085
1442,1442,40,Alto,2,6,950000,-8894.459,90717.2326,81822.7736,1.235874121913251,192400,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,5.4003,121893.3729,120869.8126,58662.8725,392640.3779,9391.5463
1443,1443,45,Alto,2,6,950000,-7642.073,141810.9293,134168.8563,1.8419172220201416,192400,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,5.4003,121893.3729,120869.8126,80821.6053,467145.1935,9391.5463
1444,1444,50,Alto,2,6,950000,-6389.687,193565.4282,187175.7412,2.4565395661156755,192400,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,5.3546,123268.3907,120869.8126,103356.5092,543208.2231,8537.7694
1445,1445,55,Alto,2,6,950000,-5137.3009,244767.741,239630.4401,3.0643559333951242,192400,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,5.3546,123268.3907,120869.8126,125620.9606,617927.3734,8537.7694
1446,1446,60,Alto,2,6,950000,-3884.9149,295970.0539,292085.139,3.6721723006745726,192400,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,5.3546,123268.3907,120869.8126,147885.4121,692646.5238,8537.7694
1447,1447,65,Alto,2,6,950000,-2632.5288,347162.1138,344529.5849,4.27998866795402,192400,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,5.3546,123268.3907,120869.8126,170160.1165,767365.6741,8537.7694
1448,1448,70,Alto,2,6,950000,-1380.1428,398754.9009,397374.7581,4.894478467633653,192400,850236.7315,913762.3066,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.4459,5.3289,124479.1835,120869.8126,192840.7115,843326.0742,7761.6085
1449,1449,40,Alto,2,6,1000000,-8894.459,85940.1249,77045.6659,1.131727377054811,202000,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,5.6698,121893.3729,126775.1795,57534.6133,392640.3779,9391.5463
1450,1450,45,Alto,2,6,1000000,-7642.073,137040.968,129398.895,1.709541847651694,202000,850236.7315,913762.3066,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.0583,5.6698,121893.3729,126775.1795,79686.1997,467145.1935,9391.5463
1451,1451,50,Alto,2,6,1000000,-6389.687,188791.4318,182401.7448,2.295535953199532,202000,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,5.6218,123268.3907,126775.1795,102225.1387,543208.2231,8537.7694
1452,1452,55,Alto,2,6,1000000,-5137.3009,239993.7446,234856.4437,2.8750410946948346,202000,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,5.6218,123268.3907,126775.1795,124489.5902,617927.3734,8537.7694
1453,1453,60,Alto,2,6,1000000,-3884.9149,291196.0574,287311.1426,3.4545462361901365,202000,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,5.6218,123268.3907,126775.1795,146754.0417,692646.5238,8537.7694
1454,1454,65,Alto,2,6,1000000,-2632.5288,342388.1173,339755.5885,4.034051377685438,202000,850236.7315,913762.3066,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.2441,5.6218,123268.3907,126775.1795,169028.7461,767365.6741,8537.7694
1455,1455,70,Alto,2,6,1000000,-1380.1428,393979.0036,392598.8608,4.619919112548599,202000,850236.7315,913762.3066,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.4459,5.5948,124479.1835,126775.1795,191711.2419,843326.0742,7761.6085
1456,1456,40,Alto,2,7,650000,-8979.834,118424.48,109444.646,2.1475640891135637,134800,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,3.7836,123307.4737,85437.6113,65059.1007,392640.3779,9391.5463
1457,1457,45,Alto,2,7,650000,-7727.448,169518.1767,161790.7287,3.0049393730612195,134800,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,3.7836,123307.4737,85437.6113,87217.8335,467145.1935,9391.5463
1458,1458,50,Alto,2,7,650000,-6475.0619,221294.5635,214819.5016,3.8743954577665947,134800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,3.7516,124687.3052,85437.6113,109726.0356,543208.2231,8537.7694
1459,1459,55,Alto,2,7,650000,-5222.6759,272496.8763,267274.2004,4.734279400661641,134800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,3.7516,124687.3052,85437.6113,131990.4871,617927.3734,8537.7694
1460,1460,60,Alto,2,7,650000,-3970.2899,323699.1892,319728.8993,5.594163343556686,134800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,3.7516,124687.3052,85437.6113,154254.9386,692646.5238,8537.7694
1461,1461,65,Alto,2,7,650000,-2717.9038,374895.6942,372177.7904,6.454047286451732,134800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,3.7516,124687.3052,85437.6113,176525.1979,767365.6741,8537.7694
1462,1462,70,Alto,2,7,650000,-1465.5178,426498.9434,425033.4257,7.323344263159833,134800,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,3.7335,125900.485,85437.6113,199192.9437,843326.0742,7761.6085
1463,1463,40,Alto,2,7,700000,-8979.834,113654.5187,104674.6847,1.9440812515042603,144400,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.0531,123307.4737,91342.9782,63923.6951,392640.3779,9391.5463
1464,1464,45,Alto,2,7,700000,-7727.448,164748.2154,157020.7674,2.746030273431719,144400,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.0531,123307.4737,91342.9782,86082.4279,467145.1935,9391.5463
1465,1465,50,Alto,2,7,700000,-6475.0619,216520.567,210045.5051,3.5592791153249985,144400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.0187,124687.3052,91342.9782,108594.6652,543208.2231,8537.7694
1466,1466,55,Alto,2,7,700000,-5222.6759,267722.8799,262500.204,4.363574620323377,144400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.0187,124687.3052,91342.9782,130859.1167,617927.3734,8537.7694
1467,1467,60,Alto,2,7,700000,-3970.2899,318925.1927,314954.9029,5.167870125321756,144400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.0187,124687.3052,91342.9782,153123.5681,692646.5238,8537.7694
1468,1468,65,Alto,2,7,700000,-2717.9038,370121.6978,367403.794,5.972165630320133,144400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.0187,124687.3052,91342.9782,175393.8274,767365.6741,8537.7694
1469,1469,70,Alto,2,7,700000,-1465.5178,421723.0462,420257.5284,6.785265649982141,144400,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,3.9994,125900.485,91342.9782,198063.4741,843326.0742,7761.6085
1470,1470,40,Alto,2,7,750000,-8979.834,108884.5574,99904.7234,1.7653097942026845,154000,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.3225,123307.4737,97248.3451,62788.2894,392640.3779,9391.5463
1471,1471,45,Alto,2,7,750000,-7727.448,159978.2541,152250.8061,2.5185636350006426,154000,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.3225,123307.4737,97248.3451,84947.0223,467145.1935,9391.5463
1472,1472,50,Alto,2,7,750000,-6475.0619,211746.5706,205271.5087,3.2824311589091844,154000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.2859,124687.3052,97248.3451,107463.2947,543208.2231,8537.7694
1473,1473,55,Alto,2,7,750000,-5222.6759,262948.8835,257726.2076,4.037889001878366,154000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.2859,124687.3052,97248.3451,129727.7462,617927.3734,8537.7694
1474,1474,60,Alto,2,7,750000,-3970.2899,314151.1963,310180.9064,4.793346844847545,154000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.2859,124687.3052,97248.3451,151992.1977,692646.5238,8537.7694
1475,1475,65,Alto,2,7,750000,-2717.9038,365347.7013,362629.7975,5.548804687816727,154000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.2859,124687.3052,97248.3451,174262.4569,767365.6741,8537.7694
1476,1476,70,Alto,2,7,750000,-1465.5178,416947.1489,415481.6311,6.3125324261351174,154000,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,4.2653,125900.485,97248.3451,196934.0045,843326.0742,7761.6085
1477,1477,40,Alto,2,7,800000,-8979.834,104114.5961,95134.7621,1.6069903249228499,163600,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.592,123307.4737,103153.712,61652.8838,392640.3779,9391.5463
1478,1478,45,Alto,2,7,800000,-7727.448,155208.2928,147480.8449,2.31711721782007,163600,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.592,123307.4737,103153.712,83811.6166,467145.1935,9391.5463
1479,1479,50,Alto,2,7,800000,-6475.0619,206972.5742,200497.5122,3.0372501158662715,163600,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.5531,124687.3052,103153.712,106331.9243,543208.2231,8537.7694
1480,1480,55,Alto,2,7,800000,-5222.6759,258174.887,252952.2111,3.7494548225481927,163600,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.5531,124687.3052,103153.712,128596.3758,617927.3734,8537.7694
1481,1481,60,Alto,2,7,800000,-3970.2899,309377.1999,305406.91,4.461659529230114,163600,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.5531,124687.3052,103153.712,150860.8272,692646.5238,8537.7694
1482,1482,65,Alto,2,7,800000,-2717.9038,360573.7049,357855.8011,5.173864235912035,163600,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.5531,124687.3052,103153.712,173131.0865,767365.6741,8537.7694
1483,1483,70,Alto,2,7,800000,-1465.5178,412171.2516,410705.7339,5.893865351680563,163600,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,4.5312,125900.485,103153.712,195804.5348,843326.0742,7761.6085
1484,1484,40,Alto,2,7,850000,-8979.834,99344.6349,90364.8009,1.4658314590043982,173200,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.8614,123307.4737,109059.0788,60517.4782,392640.3779,9391.5463
1485,1485,45,Alto,2,7,850000,-7727.448,150438.3316,142710.8836,2.1375085283881243,173200,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,4.8614,123307.4737,109059.0788,82676.211,467145.1935,9391.5463
1486,1486,50,Alto,2,7,850000,-6475.0619,202198.5777,195723.5158,2.818649827731213,173200,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.8203,124687.3052,109059.0788,105200.5538,543208.2231,8537.7694
1487,1487,55,Alto,2,7,850000,-5222.6759,253400.8906,248178.2147,3.4922922076637897,173200,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.8203,124687.3052,109059.0788,127465.0053,617927.3734,8537.7694
1488,1488,60,Alto,2,7,850000,-3970.2899,304603.2034,300632.9136,4.165934587596367,173200,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.8203,124687.3052,109059.0788,149729.4568,692646.5238,8537.7694
1489,1489,65,Alto,2,7,850000,-2717.9038,355799.7085,353081.8046,4.839576967528944,173200,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,4.8203,124687.3052,109059.0788,171999.716,767365.6741,8537.7694
1490,1490,70,Alto,2,7,850000,-1465.5178,407395.3544,405929.8366,5.52059361994632,173200,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,4.7971,125900.485,109059.0788,194675.0652,843326.0742,7761.6085
1491,1491,40,Alto,2,7,900000,-8979.834,94574.6736,85594.8396,1.3391735343066495,182800,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,5.1309,123307.4737,114964.4457,59382.0726,392640.3779,9391.5463
1492,1492,45,Alto,2,7,900000,-7727.448,145668.3703,137940.9223,1.9763506463584208,182800,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,5.1309,123307.4737,114964.4457,81540.8054,467145.1935,9391.5463
1493,1493,50,Alto,2,7,900000,-6475.0619,197424.5813,190949.5194,2.622505868558917,182800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.0874,124687.3052,114964.4457,104069.1834,543208.2231,8537.7694
1494,1494,55,Alto,2,7,900000,-5222.6759,248626.8941,243404.2182,3.2615473451347756,182800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.0874,124687.3052,114964.4457,126333.6348,617927.3734,8537.7694
1495,1495,60,Alto,2,7,900000,-3970.2899,299829.207,295858.9171,3.9005888217106337,182800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.0874,124687.3052,114964.4457,148598.0863,692646.5238,8537.7694
1496,1496,65,Alto,2,7,900000,-2717.9038,351025.712,348307.8082,4.539630298286491,182800,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.0874,124687.3052,114964.4457,170868.3456,767365.6741,8537.7694
1497,1497,70,Alto,2,7,900000,-1465.5178,402619.4571,401153.9393,5.185667275914154,182800,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,5.063,125900.485,114964.4457,193545.5956,843326.0742,7761.6085
1498,1498,40,Alto,2,7,950000,-8979.834,89804.7123,80824.8783,1.2248811062174125,192400,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,5.4003,123307.4737,120869.8126,58246.667,392640.3779,9391.5463
1499,1499,45,Alto,2,7,950000,-7727.448,140898.409,133170.961,1.830924206324303,192400,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,5.4003,123307.4737,120869.8126,80405.3998,467145.1935,9391.5463
1500,1500,50,Alto,2,7,950000,-6475.0619,192650.5849,186175.5229,2.445506724443421,192400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.3546,124687.3052,120869.8126,102937.8129,543208.2231,8537.7694
1501,1501,55,Alto,2,7,950000,-5222.6759,243852.8977,238630.2218,3.0533230917228695,192400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.3546,124687.3052,120869.8126,125202.2644,617927.3734,8537.7694
1502,1502,60,Alto,2,7,950000,-3970.2899,295055.2105,291084.9207,3.661139459002318,192400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.3546,124687.3052,120869.8126,147466.7159,692646.5238,8537.7694
1503,1503,65,Alto,2,7,950000,-2717.9038,346251.7156,343533.8118,4.268955826281767,192400,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.3546,124687.3052,120869.8126,169736.9751,767365.6741,8537.7694
1504,1504,70,Alto,2,7,950000,-1465.5178,397843.5598,396378.0421,4.883425877543343,192400,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,5.3289,125900.485,120869.8126,192416.126,843326.0742,7761.6085
1505,1505,40,Alto,2,7,1000000,-8979.834,85023.843,76044.0089,1.1212464004651361,202000,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,5.6698,123307.4737,126775.1795,57122.1695,392640.3779,9391.5463
1506,1506,45,Alto,2,7,1000000,-7727.448,136128.4477,128400.9998,1.6990608710620194,202000,850639.571,916959.065,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.1466,5.6698,123307.4737,126775.1795,79269.9942,467145.1935,9391.5463
1507,1507,50,Alto,2,7,1000000,-6475.0619,187876.5884,181401.5265,2.2850170056710337,202000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.6218,124687.3052,126775.1795,101806.4425,543208.2231,8537.7694
1508,1508,55,Alto,2,7,1000000,-5222.6759,239078.9013,233856.2254,2.8645221471663365,202000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.6218,124687.3052,126775.1795,124070.8939,617927.3734,8537.7694
1509,1509,60,Alto,2,7,1000000,-3970.2899,290281.2141,286310.9242,3.4440272886616388,202000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.6218,124687.3052,126775.1795,146335.3454,692646.5238,8537.7694
1510,1510,65,Alto,2,7,1000000,-2717.9038,341477.7191,338759.8153,4.023532430156941,202000,850639.571,916959.065,0.2627027120490787,32.46914834593925,32.206445633890176,2041.0,7.3325,5.6218,124687.3052,126775.1795,168605.6047,767365.6741,8537.7694
1511,1511,70,Alto,2,7,1000000,-1465.5178,393067.6626,391602.1448,4.609381336455396,202000,850639.571,916959.065,0.2627027120490787,32.62457134513356,32.36186863308448,2042.0,7.5343,5.5948,125900.485,126775.1795,191286.6564,843326.0742,7761.6085
1512,1512,40,Alto,2,8,650000,-9065.209,117511.9597,108446.7507,2.1320121589752636,134800,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,3.7836,124721.5745,85437.6113,64642.8951,392640.3779,9391.5463
1513,1513,45,Alto,2,8,650000,-7812.823,168605.6564,160792.8334,2.98938744292292,134800,851042.4105,920155.8233,0.2627027120490787,32.19418167687917,31.93147896483009,2040.0,7.2349,3.7836,124721.5745,85437.6113,86801.628,467145.1935,9391.5463
